name,latitude,longitude,category
Merri Creek Corridor (Edwards St/Newlands Rd),-37.71408727629733,144.98145820580365,trail
Jacka Reserve,-37.73216824635217,144.9844941407198,park
Helen Street Reserve,-37.77127318158898,144.9975702087477,park
H.L.T. Oulton Reserve,-37.74851655696548,145.0200965856701,active_sport
Dalglen Street Reserve,-37.69795685781018,145.02168436883065,park
Active Sport Facility - Darebin,-37.72050003988821,145.03494111984455,active_sport
Oldis Gardens Land - Darebin,-37.78211373576008,145.002861033353,park
Merri Creek Frontage Reserve,-37.78346031965895,145.00341932289302,park
Forensic Drive Reserve Macleod,-37.72663132104275,145.0597028718674,nature
Gresswell Habitat Link,-37.712167152709775,145.06186706569855,nature
Edgars Creek Reserve,-37.720232698937224,144.98647062682775,nature
Edgars Creek Reserve (2),-37.721029409563776,144.98586186512313,park
Edgars Creek Wetlands Reserve,-37.70971615039579,144.9955287718017,wetland
Merri Creek Mia Close Reserve,-37.69940318788811,144.9804215004792,park
Merri Parade Reserve,-37.7791325130486,144.99023603624786,nature
Merri Park Winifred St,-37.77007993108081,144.98497402424738,nature
Derby Reserve,-37.77228230496563,145.00510819260037,park
Mount Cooper Reserve,-37.70093130034806,145.0507262919727,nature
Merri Park Wetland,-37.77219759977188,144.98711917980094,wetland
Darebin Creek Corridor,-37.71122631727832,145.03357122166108,trail
Central Creek Grasslands Reserve,-37.69455268986341,144.9833762893348,nature
Darebin Creek Reservoir Reserve,-37.70240433666757,145.03495871530592,trail
Walking Trail - Darebin (11),-37.710784508539476,145.04935684055928,trail
Larundel Grasslands Reserve (2),-37.70992869254568,145.05290836587827,trail
Cherry Street Reserve,-37.72219786638297,145.06409642990022,trail
Streetscape (2),-37.71482754255582,145.06252602972896,trail
Walking Trail - Darebin (12),-37.71223503927271,145.0571666741391,trail
Allan Reserve,-37.718546810240035,144.98791510697842,park
Edgars Creek Corridor (Edwards St/Henty St),-37.71717454161563,144.98895257486535,nature
L.W. Williams Reserve (2),-37.73077307505238,144.99867323361596,trail
Merri Creek Corridor (Bell St/Goodwin St),-37.74591828902832,144.9813956049791,nature
Edgars Creek channel - Darebin,-37.69624896020765,144.99785753763715,nature
"Large Main, Melbourne Water, Preston - Nth Essendon Main No.1",-37.729824080350376,144.9920208553862,trail
Pitcher Park (2),-37.774498817984,145.02743215500135,trail
Walking Trail - Darebin (13),-37.77717262008304,145.02509253354188,trail
Walking Trail - Darebin (14),-37.75788645764265,145.01715626102447,trail
Central Creek Corridor (2),-37.69374781436512,144.9816954215504,trail
Nature Reserve - Darebin (3),-37.70020869847283,144.9832137596611,nature
Merri Creek Corridor (Fyffe St/Normanby Av),-37.755401678096156,144.97982202085717,nature
Walking Trail - Darebin (15),-37.75781093022607,144.98740978881185,trail
Walking Trail - Darebin (16),-37.756502779882204,144.98765254217363,trail
Dennis St Pedestrian Link,-37.779593383830395,145.00892733682196,trail
Darebin Creek Corridor (Dundas St/Darebin Rd),-37.75669282215268,145.03092188583284,nature
Park - Darebin (7),-37.73322207745492,144.98557133514936,park
Edgars Creek Corridor (HentySt/Jenkins St) (2),-37.71980903104129,144.98634336173126,nature
Bundoora Park (3),-37.69964901224657,145.0373917261078,trail
John Hall Reserve (2),-37.71132191681261,145.02649237438013,trail
Darebin Creek Corridor (Tyler St/Wood St),-37.73138446652453,145.0372293716259,trail
Judith Scott Memorial Park (2),-37.71945276933064,145.03479466313328,active_sport
Melbourne Wildlife Reserve,-37.71672543234443,145.0608088487187,park
Merri Creek Corridor (Edwards St/Newlands Rd) (2),-37.717566142327264,144.97900310404665,nature
T.W. Andrews Reserve,-37.716257628947865,145.0181237057085,active_sport
Sir Douglas Nicholls Reserve,-37.75265177311642,144.9969145930663,active_sport
J.C. Donath Reserve East (2),-37.700432054410044,145.0172252121598,active_sport
Frank A.A. Dunstan Reserve - Link I.W. Dole Reserve,-37.70364123810694,145.01738948133644,park
D.R. Atkinson Reserve (2),-37.703361681506124,145.0281793126293,trail
Maroondah Aquaduct Linear Reserve,-37.700773994332614,145.02512357009385,nature
Edwardes Lake Park,-37.71356724989565,144.9928292270785,active_sport
Sugargum Drive Park (2),-37.70206480731443,145.05076677388067,park
Gresswell Forest Wildlife Reserve -Link to Gresswell Rd,-37.710095079627024,145.06625027098826,nature
Cherry St Avenue of Honour - Darebin,-37.724159247955264,145.06301391468145,nature
W.K. Larkins Reserve - Link to Symons St,-37.73107419760224,144.9882063658485,park
Darebin Creek (Thornbury) Reserve,-37.76422210214277,145.02781082631654,park
Stream Frontage - Darebin,-37.77523680098547,144.9883409137895,nature
Drainage Reserve - Darebin,-37.765309343692834,145.03077912226414,nature
Darebin Creek Frontage - Darebin,-37.70511652665819,145.03482491959156,trail
Northcote Public Purposes,-37.769642195219,145.0315530749099,active_sport
Bundoora Park (4),-37.70680142901557,145.04984319927087,active_sport
Gresswell Hill Reserve,-37.71380167478502,145.06567858997246,nature
Walking Trail - Darebin (17),-37.746859200939674,144.9817316027802,trail
Darebin Creek frontage -  Broadway (Preston),-37.71397451987392,145.0246711492629,nature
Nature Reserve - Darebin (4),-37.69450727148862,145.0013701512739,nature
NULLCentral Creek Grasslands,-37.69808450773809,144.98288382001243,nature
Edgars Creek Corridor (Mahoneys Rd/Broadhurst Av),-37.70732569387465,144.9940981540492,nature
Gresswell Hill - Link to Cascade Walk,-37.71479111546913,145.06395878499768,trail
Walking Trail - Darebin (18),-37.757889927900855,145.0171890511636,trail
Lemington Wetlands,-37.70783274835339,144.993878115938,wetland
Gresswell Grange Reserve,-37.712003488487355,145.0544755472633,park
C.W. Kirkwood Reserve,-37.716049483643914,145.02739885733178,active_sport
Cascade Park Link,-37.7175862247914,145.06028067371926,trail
Scott Reserve,-37.718498587467415,145.03085525411987,trail
Grovesland Reserve,-37.77946202451111,144.99105201180487,nature
Walking Trail - Darebin (19),-37.71236410891777,145.0571770195169,trail
Bundoora Park Public Golf Course,-37.70014400590787,145.03698367987252,nature
"VicTrack, Darebin",-37.7802857172925,144.99229803734903,nature
Darebin Creek Corridor (Murray Rd/Bell St),-37.743922193550674,145.03439852048817,nature
Strettle Reserve,-37.75161160699158,144.98232373921584,nature
Nature Reserve - Darebin (5),-37.767512022014984,145.03152760199916,nature
Gresswell Forest Wildlife Reserve,-37.71180888217602,145.07157769541317,nature
Northcote Park Football Ground,-37.78295678861463,145.00455468288035,active_sport
Darebin Creek Reservoir Reserve (2),-37.703343046948085,145.0355120140836,nature
Gresswell Forest Wildlife Reserve -Link to Gresswell Rd (2),-37.710704070282766,145.06831335705348,trail
Gresswell Hill,-37.720776287195164,145.0638060541494,trail
Clements Reserve,-37.713550130866146,145.02471394113712,nature
Park - Darebin (8),-37.720035958463704,145.0586342840839,park
Merri Park (2),-37.77460149419265,144.987597093347,nature
Tunaley Pde - Cheddar Rd Reserve,-37.70171130953848,145.0194586788094,active_sport
Oldis Gardens,-37.782759800136056,145.00298586872816,park
Merri Creek Frontage - Darebin,-37.77220440939135,144.9864209415245,nature
C.W. Kirkwood Reserve (2),-37.71500626862045,145.02673006337756,trail
Darebin Parklands (2),-37.773271869609054,145.0342366148754,nature
Northcote Recreation Reserve,-37.78258353472597,145.0048896722479,active_sport
Bundoora Parkland,-37.70632036307577,145.04575292150142,park
H.P. Zwar Reserve,-37.74093474892325,144.99590781755506,active_sport
Arch Gibson Reserve (2),-37.71509660709809,145.02498019174587,park
Oldis Gardens (2),-37.784476128674505,144.99957690601698,nature
Darebin Creek Water Frontage,-37.717861886267436,145.02973686254472,nature
K.P. Hardiman Reserve,-37.71860453565909,145.02946957959102,park
Walking Trail - Darebin (20),-37.722952669596594,144.9991665691039,trail
Merri Creek,-37.74988643878331,144.98053750778902,nature
Darebin Creek Frontage - Darebin (2),-37.75881734678802,145.02903730163382,nature
Darebin Creek Corridor (2),-37.76297509455008,145.02710138183699,nature
Darebin Creek (Thornbury) Reserve (2),-37.759871641191125,145.02918970623378,nature
Darebin Creek,-37.75804975419159,145.0301840160197,nature
Darebin Creek Trail Reserve (2),-37.777728104559365,145.03495183607146,active_sport
Riverside Reserve,-37.65742527786312,145.0908651773873,trail
Shamrock Park,-37.660698268458,145.08434656784652,nature
Blossom Park Drive Park,-37.67515701917088,145.0776767875402,nature
Jubilee Crescent Park,-37.67602803296912,145.0778233496814,nature
Greenview Court Park,-37.64701981498264,145.0449640868853,nature
Nature Reserve - Whittlesea,-37.67018978049646,145.03688487782566,nature
Watson Court Park,-37.67223768670135,145.04475474287494,nature
Blau Street Park,-37.68515865277767,145.05178813364154,nature
Arthur Park,-37.697752222084816,145.04601972231134,park
Glenn Park,-37.696889325077294,145.0452683350318,nature
Lucy Court Park,-37.6940938526938,145.05431714101553,nature
Greenhills Walkway,-37.69007956864831,145.05333206034706,trail
Edgars Creek Linear Reserve,-37.68749163122943,145.00889855824713,nature
Roma Park,-37.67862808134843,144.98819041415993,nature
Plenty Gorge Park,-37.650793511034344,145.10332938186545,nature
Thernholme Park,-37.58684328312363,145.11698477222788,park
Chadwick Park,-37.58309262024439,145.1205318157236,park
Pinnacle Park,-37.5985168179568,145.13384801516622,park
Senecio Park,-37.59842675829266,145.12681215916186,park
Langdon Park,-37.598137360463,145.08830465403324,park
Park - Whittlesea,-37.59983266856725,145.09027929181158,park
Kincaid Park,-37.59728456371491,145.08656372500084,park
Sanctum Tree Reserve,-37.60741357641092,145.11559438655007,park
Berkshire Walkway,-37.606202741310696,145.1133083729239,trail
Carriageway Verges,-37.61245008038372,145.09980636907835,park
Corsica Redgum Reserve,-37.61695019536556,145.09693179432287,park
Labassa Tree Reserve,-37.614646779226334,145.09890291966562,park
Newland Park,-37.61022340580543,145.0837358224851,trail
Outcrop median,-37.62358547633926,145.0908674774364,trail
Park - Whittlesea (2),-37.62258970670914,145.0959534109761,park
Princeton Park,-37.68105423707741,145.07241274804176,park
Kirkland Reserve,-37.63095873846716,145.02926925622666,park
Vilcins Park,-37.62733583765202,145.01853202130485,park
Harvest Home Conservation Area,-37.62854447117137,145.0227304199586,park
Annalise Walkway,-37.63963639993746,145.02034294834948,trail
Dora Way Walkway,-37.64796379274496,145.05417508247277,park
Dransfield Park,-37.63715539779592,145.05083227633418,park
Longwood Park,-37.63962076176562,145.05513168788084,trail
Holburn Way Park,-37.64047756839373,145.0420536155731,park
Winchester Park,-37.64406030859152,145.04417108998254,active_sport
Duffy Street Reserve,-37.64339754456676,145.02161475476612,active_sport
Northumberland Drive Park,-37.643371818056885,145.03811483550845,trail
Yale Drive Reserve,-37.643879994919615,145.01315295938963,park
Brookglen Park,-37.64734175310961,145.02356808226324,park
Tarcoola Close Park,-37.64915922464205,145.04837925801527,park
Reid Street Park,-37.65243678248245,145.0887116803198,park
Hendersons Reserve,-37.65335786482618,145.03854419224135,park
Prince of Wales Park,-37.654733001037435,145.04719668373127,park
Allan Avenue Park,-37.65576257530506,145.08600082719948,park
Jeffrey Ct Walkway,-37.6570647854728,145.03671285829807,trail
Emmerson Court Walkway,-37.65793918752517,145.0585360602051,trail
Hoddle Court Walkway,-37.65842940332893,145.06584975336412,trail
Golf Links Drive Park,-37.65855285531791,145.04624430871561,trail
Rosemary Drive Neighbourhood Park,-37.65786378966419,145.0010367927966,park
V.R. Michael Reserve,-37.660532723355146,145.01670815881343,park
Hurlstone Crescent Park,-37.6612938804417,145.07106514078353,park
Watery Gully Park,-37.66217055977412,145.07819827849252,park
Island Place Walkway,-37.66189978755689,145.07400343673987,trail
Golf Links Drive Walkway,-37.66193396161062,145.0491187592335,trail
Pickworth Drive Walkway,-37.66191003138025,145.045617530866,trail
Partridge Recreation Reserve,-37.66241584082073,145.0237882545787,active_sport
Roycroft Avenue Park,-37.66809907300267,145.05445290058395,park
Winter Court Walkway,-37.66988410951347,145.0528987718158,trail
Darebin Creek Linear Reserve,-37.664496345028454,145.03662180854727,active_sport
WA Smith Sportsfields Common Area,-37.668528130488646,145.03682248660766,active_sport
Island Place Park,-37.66227078502554,145.07420488248133,trail
Findon Recreation Reserve,-37.66543917790415,145.0475885514231,active_sport
Bridgewater Park,-37.68491016123604,145.03519778698097,park
Carbon Crescent Park,-37.66322843303364,145.040306879245,trail
Freeman Park,-37.66383471352128,145.05475644530168,park
Redleap - Sportsfield,-37.665938370298946,145.06388696643535,active_sport
Diosma Park,-37.66532822776358,145.0777922668384,park
Lalor Recreation Reserve,-37.66610174817567,145.02305590710085,active_sport
Active Sport Facility - Whittlesea,-37.695621748651746,145.05416464551686,active_sport
Norris Bank Parklands,-37.69507846279572,145.04838876003643,active_sport
Stockade Park,-37.66619635678988,145.0182816386304,trail
Buckmaster Drive Park,-37.66810644311129,145.06876870574376,park
Larter Court Neighbourhood Park,-37.689586260888134,145.05664655326242,park
Virginia Park,-37.69028501314958,145.0444138685352,park
Cabernet Park,-37.68897981026184,145.05544550277176,park
Wenden Road Park,-37.66880318825717,145.05904253480873,park
Dr Harry Jenkins Park,-37.6704377478902,145.06455849508757,active_sport
Citrus Walkway,-37.66950915366435,145.0507535872123,trail
Cabernet Community Park,-37.68682882419823,145.05837426950714,park
Greenhills Park,-37.689392840872856,145.04761690595046,park
Betula Park,-37.67068821031431,145.059269427345,park
Taree Park,-37.65809484157652,145.08166427312793,park
Park - Whittlesea (3),-37.63545348390723,145.03976661651222,park
Mitchells Run Park,-37.593326882569265,145.1392191065772,park
Braywood Terrace and Plenty Road Verges,-37.61314272194896,145.0933970434528,park
Delacombe Walkway,-37.658805066392254,145.08734113401854,trail
Chigwell Park,-37.629691207230955,145.02072634226195,park
Park - Whittlesea (4),-37.626165060471806,145.03407734229455,park
Vasey Avenue Park,-37.67059406710944,145.02126988761822,park
Barry Road Park,-37.670990014934056,144.99814583667546,active_sport
Park - Whittlesea (5),-37.633321482369475,145.0092036973988,park
Casey Drive Park,-37.67121420302998,145.039647278179,park
Pinney Park,-37.63383692320825,145.01091551861668,park
Statesman Crescent Park,-37.67214021485491,145.06894193888286,trail
R.G.C. Cook Recreation Reserve,-37.67213974980952,144.9892270115262,active_sport
Kurrajong View Park,-37.67284884671836,145.08000654573755,park
Sunrise Park,-37.621829460092044,145.01144467782748,park
Park - Whittlesea (6),-37.62536276647901,145.0061764963545,park
Boston Park,-37.673252244966584,145.03719200480808,park
Park - Whittlesea (7),-37.619369986667586,145.0028232175112,park
Park - Whittlesea (8),-37.62396999387236,145.00581593127376,park
Hampstead Court Park,-37.672550767149566,145.00422086846126,park
Stoneyfield Park,-37.62217435878577,145.0153539819176,park
Park - Whittlesea (9),-37.61100226704425,145.01342082351528,park
